RT [min],m/z meas.,M meas.,Ions,MS/MS,Name,Molecular Formula,Annotations,AQ,Annotation Source,Boxplot,Flags,Include,blank,Avatar_F8,Avatar_F9,Avatar_F10,Avatar_F11,Desiree_F8,Desiree_F9,Desiree_F10,Desiree_F11,Seresta_F8,Seresta_F9,Seresta_F10,Seresta_F11
13.12,64.01562,63.00834,[M+H]+,FALSE,,C4HN,"SmartFormula - mzdev: -0.0026 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,0,734,0,752,0,0,0,0,0,0
14.68,64.01563,63.00836,[M+H]+,TRUE,,C4HN,"SmartFormula - mzdev: -0.0025 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,0,0,0,0,0,0,740,0,836,0
13.31,64.01565,63.00837,[M+H]+,TRUE,,C4HN,"SmartFormula - mzdev: -0.0025 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,0,712,0,0,1038,760,0,0,0,0
19.55,64.92678,63.91951,[M+H]+,FALSE,,,,,,1046,[],TRUE,860,888,1118,1046,1016,1100,1262,1128,918,986,1112,1038,1066
9.94,65.03839,64.03111,[M+H]+,TRUE,,C5H4,"SmartFormula - mzdev: -0.0002 mSigma: 5.75, ",20200,,2384,[],TRUE,228,1680,3218,2826,2544,2366,2384,3606,2056,2734,1832,3418,2038
14.83,65.03852,128.06248,[M+H+H]2+,FALSE,,,,,,308,[],TRUE,308,232,320,272,258,492,494,388,782,284,284,266,610
14.84,67.05385,66.04657,[M+H]+,TRUE,,C5H6,"SmartFormula - mzdev: -0.0002 mSigma: 1.37, ",20200,,3144,[],TRUE,2128,3130,2826,2644,3206,3144,4576,4624,2752,3320,2638,3410,3304
19.57,67.05397,66.0467,[M+H]+,TRUE,,,,,,1622,[],TRUE,1150,1892,1244,3206,1742,1682,3412,1322,1198,1622,1598,1476,1724
19.26,67.05409,66.04681,[M+H]+,TRUE,,,,,,1502,[],TRUE,1266,1534,1246,1320,1268,1460,1588,1458,1840,1502,3952,1542,1816
19.94,67.9344,66.92713,[M+H]+,TRUE,,,,,,1072,[],TRUE,864,814,1126,1030,1034,1038,1354,1046,1352,1072,1784,1490,1138
0.06,67.93466,66.92739,[M+H]+,FALSE,,,,,,342,[],TRUE,132,264,406,538,378,452,274,318,342,752,294,296,368
19.78,67.99808,66.9908,[M+H]+,FALSE,,,,,,464,[],TRUE,290,276,686,406,748,428,512,624,488,464,282,332,724
19.68,69.04452,68.03724,[M+H]+,FALSE,,C3H4N2,"SmartFormula - mzdev: -0.0002 mSigma: Infinity, ",20000,,734,[],TRUE,650,762,1042,874,628,566,734,708,890,762,0,1126,722
14.52,69.06939,68.06211,[M+H]+,FALSE,,C5H8,"SmartFormula - mzdev: -0.0005 mSigma: Infinity, ",20000,,296,[],TRUE,0,92,302,322,342,130,260,312,424,154,104,296,758
11.54,69.06961,68.06234,[M+H]+,FALSE,,C5H8,"SmartFormula - mzdev: -0.0003 mSigma: Infinity, ",20000,,200,[],TRUE,214,174,220,0,152,200,344,768,144,0,0,238,330
14.92,69.06967,68.06239,[M+H]+,FALSE,,C5H8,"SmartFormula - mzdev: -0.0002 mSigma: Infinity, ",20000,,418,[],TRUE,228,430,410,474,726,374,1220,418,468,352,0,748,346
11.29,69.0697,68.06243,[M+H]+,TRUE,,C5H8,"SmartFormula - mzdev: -0.0002 mSigma: Infinity, ",20000,,842,[],TRUE,536,702,640,776,690,846,906,844,964,884,704,1138,842
19.22,69.06971,68.06243,[M+H]+,FALSE,,,,,,0,[],TRUE,0,0,688,0,0,0,0,760,0,726,2340,728,898
18.39,69.06972,136.12489,[M+H+H]2+,FALSE,,,,,,0,[],TRUE,308,0,322,0,0,0,326,468,1116,0,0,0,464
18.95,69.06975,68.06248,[M+H]+,FALSE,,C5H8,"SmartFormula - mzdev: -0.0001 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,0,700,0,0,0,720,0,0,0,758
19.62,69.06975,68.06248,[M+H]+,FALSE,,,,,,0,[],TRUE,0,698,0,1608,0,728,852,0,716,0,0,0,0
13.88,69.06981,68.06253,[M+H]+,TRUE,,C5H8,"SmartFormula - mzdev: -0.0001 mSigma: Infinity, ",20000,,208,[],TRUE,98,126,112,274,216,282,54,212,264,174,722,208,186
18.57,71.08515,70.07787,[M+H]+,TRUE,,,,,,7478,[],TRUE,5962,6056,6262,9402,8896,11158,7436,8838,7478,10260,7820,6790,4688
12.28,71.08527,70.078,[M+H]+,TRUE,,,,,,1020,[],TRUE,150,1054,1006,1424,700,1068,800,964,842,1020,1832,1592,1274
15.71,71.08528,70.078,[M+H]+,FALSE,,,,,,292,[],TRUE,308,778,0,0,0,422,0,0,342,466,0,388,292
17.51,71.08531,70.07803,[M+H]+,FALSE,,C5H10,"SmartFormula - mzdev: -0.0002 mSigma: Infinity, ",20000,,436,[],TRUE,458,0,324,0,464,666,576,394,682,436,0,0,868
13.25,71.08535,70.07807,[M+H]+,TRUE,,,,,,1714,[],TRUE,76,1246,1628,1536,1518,1832,1274,2060,2176,1714,2342,2822,2056
14.19,71.08536,70.07808,[M+H]+,TRUE,,,,,,1738,[],TRUE,408,1640,1684,2514,2000,1678,1436,1916,1790,1738,2292,2662,1712
14.92,71.08538,70.0781,[M+H]+,TRUE,,,,,,1382,[],TRUE,312,1382,1428,1734,1062,1818,6812,1654,1216,1292,1240,1434,1204
19.27,71.08541,70.07813,[M+H]+,TRUE,,,,,,1970,[],TRUE,1780,2950,1242,1814,1660,1970,1888,2300,2386,1980,7322,1570,2216
15.1,71.08542,70.07815,[M+H]+,TRUE,,,,,,1066,[],TRUE,342,1070,1066,1318,926,0,1284,1078,0,1144,1350,0,0
0.42,71.92902,70.92175,[M+H]+,TRUE,,,,,,0,[],TRUE,0,468,0,0,0,0,0,0,702,872,0,838,0
0.8,71.92909,70.92181,[M+H]+,TRUE,,,,,,794,[],TRUE,794,0,612,594,0,806,890,1100,0,0,840,1144,884
1.57,71.92909,70.92182,[M+H]+,TRUE,,,,,,0,[],TRUE,488,0,0,0,0,0,0,0,816,0,0,0,0
0.06,71.92913,70.92186,[M+H]+,TRUE,,,,,,940,[],TRUE,526,718,1272,1208,846,848,864,940,932,1252,1620,1018,1282
1.77,71.92918,70.9219,[M+H]+,TRUE,,,,,,0,[],TRUE,0,0,0,0,714,0,0,0,0,0,660,0,0
19.81,71.93873,70.93145,[M+H]+,FALSE,,,,,,580,[],TRUE,804,424,754,528,678,648,510,540,780,498,532,580,646
19.27,72.04421,71.03694,[M+H]+,FALSE,,C3H5NO,"SmartFormula - mzdev: -0.0002 mSigma: Infinity, ",20000,,296,[],TRUE,380,234,296,294,0,190,402,326,186,474,748,188,296
19.07,72.07807,71.07079,[M+H]+,FALSE,,C4H9N,"SmartFormula - mzdev: -0.0027 mSigma: Infinity, ",20000,,0,[],TRUE,732,0,536,590,0,0,0,0,776,0,0,0,604
19.56,72.08066,71.07338,[M+H]+,FALSE,,C4H9N,"SmartFormula - mzdev: -0.0001 mSigma: Infinity, ",20000,,488,[],TRUE,0,530,0,0,562,0,910,0,670,596,0,634,488
1.22,72.93647,71.9292,[M+H]+,TRUE,,,,,,726,[],TRUE,702,0,726,1004,0,798,882,0,1092,0,0,874,1002
19.98,72.93669,71.92941,[M+H]+,TRUE,,,,,,1156,[],TRUE,1120,1030,952,1636,938,1090,1268,1404,1156,1360,1308,1430,1122
19.14,72.93694,71.92966,[M+H]+,FALSE,,,,,,162,[],TRUE,162,482,534,0,0,1280,1380,968,848,0,0,0,0
0.76,72.93695,71.92968,[M+H]+,TRUE,,,,,,1314,[],TRUE,1464,1102,1018,1156,1286,1314,1948,2168,1304,1018,1730,1746,1648
0.27,72.93698,71.9297,[M+H]+,TRUE,,,,,,886,[],TRUE,172,862,842,834,850,1156,842,1292,982,1188,1198,886,1118
18.94,72.93698,71.9297,[M+H]+,FALSE,,,,,,900,[],TRUE,348,0,0,576,1020,1158,1110,980,900,912,1112,0,856
0.06,72.93701,71.92974,[M+H]+,TRUE,,,,,,2338,[],TRUE,834,1924,2228,2126,2338,2110,1110,3208,2964,2496,2764,3172,2446
19.57,72.93702,71.92974,[M+H]+,TRUE,,,,,,846,[],TRUE,98,322,0,0,746,1204,2516,1564,1354,1202,1024,846,0
4.2,73.06465,72.05737,[M+H]+,TRUE,,,,,,1144,[],TRUE,188,1014,948,836,1288,4970,1684,1512,1854,960,1072,1796,1144
19.57,73.06465,72.05738,[M+H]+,FALSE,,C4H8O,"SmartFormula - mzdev: -0.0001 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,1166,0,0,798,0,0,1022,0,672,0
19.27,73.06473,72.05745,[M+H]+,FALSE,,C4H8O,"SmartFormula - mzdev: -0.0001 mSigma: Infinity, ",20000,,0,[],TRUE,0,686,544,0,0,0,0,588,560,0,1698,0,820
0.61,74.0963,73.08902,[M+H]+,TRUE,,C4H11N,"SmartFormula - mzdev: -0.0001 mSigma: Infinity, ",20000,,750,[],TRUE,0,764,670,494,508,868,1064,766,448,750,1156,736,1010
19.55,74.09632,73.08905,[M+H]+,FALSE,,C4H11N,"SmartFormula - mzdev: -0.0001 mSigma: Infinity, ",20000,,670,[],TRUE,0,532,670,730,632,538,906,1390,744,638,704,702,592
19.98,74.93171,73.92443,[M+H]+,TRUE,,,,,,524,[],TRUE,0,710,0,1108,428,0,0,968,862,0,524,726,716
19.79,74.93584,73.92856,[M+H]+,TRUE,,,,,,860,[],TRUE,824,774,794,0,1184,1004,980,1046,0,860,1058,0,1126
19.79,74.93757,147.86058,[M+H+H]2+,FALSE,,,,,,0,[],TRUE,0,0,0,960,0,0,0,0,1348,0,0,1020,0
12.35,74.9995,73.99222,[M+H]+,TRUE,,,,,,606,[],TRUE,606,638,590,612,402,558,534,920,984,644,590,492,904
19.79,76.93277,75.92549,[M+H]+,FALSE,,,,,,428,[],TRUE,422,252,354,430,428,750,398,510,478,328,490,290,666
19.56,77.03842,76.03114,[M+H]+,FALSE,,C6H4,"SmartFormula - mzdev: -0.0002 mSigma: Infinity, ",20000,,300,[],TRUE,302,168,378,266,338,388,1622,262,300,362,0,244,0
0.19,78.99697,77.9897,[M+H]+,FALSE,,,,,,1174,[],TRUE,786,822,1292,998,950,946,994,1290,1190,1174,1296,1280,1390
14.59,79.05378,78.04651,[M+H]+,FALSE,,,,,,820,[],TRUE,748,728,786,1188,794,846,900,818,1152,682,1156,820,1160
19.62,79.05404,78.04676,[M+H]+,FALSE,,,,,,0,[],TRUE,404,0,732,874,0,714,2218,0,0,0,0,0,0
19.31,79.05405,78.04677,[M+H]+,FALSE,,,,,,718,[],TRUE,0,748,0,0,718,0,788,0,0,796,1352,796,794
14.85,79.05409,78.04681,[M+H]+,FALSE,,,,,,668,[],TRUE,0,646,736,612,776,1024,816,826,0,0,668,778,0
19.46,79.05415,78.04688,[M+H]+,FALSE,,C6H6,"SmartFormula - mzdev: -0.0001 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,0,0,768,0,614,698,0,0,0,0
19.21,79.05419,156.09383,[M+H+H]2+,FALSE,,,,,,0,[],TRUE,600,0,0,0,0,0,0,0,790,0,0,0,0
19.73,80.94674,79.93946,[M+H]+,TRUE,,,,,,1372,[],TRUE,1372,2130,1456,2376,666,1080,1352,1296,2682,1086,4174,2452,832
18.39,80.94756,79.94028,[M+H]+,FALSE,,,,,,0,[],TRUE,0,712,0,0,0,0,0,0,0,0,0,0,0
16.14,80.94763,79.94036,[M+H]+,FALSE,,,,,,0,[],TRUE,248,310,520,0,0,0,340,0,0,0,776,0,552
17.87,80.94773,79.94045,[M+H]+,FALSE,,,,,,0,[],TRUE,0,0,0,0,0,0,0,0,996,794,0,748,882
17.65,80.94778,79.9405,[M+H]+,TRUE,,,,,,0,[],TRUE,0,0,0,560,852,540,604,0,0,0,0,0,878
19.27,81.01798,80.0107,[M+H]+,FALSE,,,,,,156,[],TRUE,608,192,142,0,182,90,142,156,0,156,1078,192,594
14.86,81.0182,80.01092,[M+H]+,FALSE,,,,,,422,[],TRUE,416,248,270,414,1336,490,422,892,526,564,402,546,362
14.85,81.06961,80.06233,[M+H]+,FALSE,,C6H8,"SmartFormula - mzdev: -0.0003 mSigma: Infinity, ",20000,,444,[],TRUE,442,710,444,364,448,508,422,562,266,286,828,380,584
19.59,81.06971,80.06243,[M+H]+,FALSE,,,,,,0,[],TRUE,0,0,0,1072,532,904,1008,0,0,0,0,0,730
19.34,81.06981,80.06253,[M+H]+,FALSE,,C6H8,"SmartFormula - mzdev: -0.0001 mSigma: Infinity, ",20000,,534,[],TRUE,492,534,662,0,0,0,0,708,592,610,1286,790,0
11.3,83.08535,82.07807,[M+H]+,TRUE,,,,,,594,[],TRUE,344,412,568,644,488,556,806,824,498,838,724,678,594
19.31,83.08544,82.07817,[M+H]+,FALSE,,,,,,0,[],TRUE,450,0,744,0,0,0,0,0,0,780,972,0,0
19.58,83.08546,82.07819,[M+H]+,FALSE,,,,,,578,[],TRUE,390,650,650,754,0,578,622,552,0,0,0,648,758
19.97,84.95926,83.95198,[M+H]+,TRUE,,,,,,2128,[],TRUE,1694,1968,2278,2062,1970,2314,2414,3362,2444,2338,2128,1654,2102
0.84,84.95941,83.95213,[M+H]+,TRUE,,,,,,0,[],TRUE,424,670,0,0,0,0,890,734,0,0,0,0,0
0.63,84.95948,83.9522,[M+H]+,TRUE,,,,,,794,[],TRUE,0,340,686,1362,794,1050,824,828,540,1468,672,764,1014
0.17,84.95972,83.95244,[M+H]+,FALSE,,,,,,494,[],TRUE,194,410,536,494,374,558,488,472,418,662,734,642,524
19.31,85.10094,84.09367,[M+H]+,FALSE,,,,,,500,[],TRUE,394,592,438,500,406,524,744,484,526,478,1246,604,418
14.18,85.10095,84.09367,[M+H]+,FALSE,,,,,,0,[],TRUE,0,724,0,800,0,852,0,0,0,866,0,0,1044
13.25,85.101,84.09372,[M+H]+,TRUE,,,,,,766,[],TRUE,84,750,850,678,772,1130,468,1104,1454,674,766,1016,530
14.2,85.10107,168.18759,[M+H+H]2+,TRUE,,,,,,556,[],TRUE,0,0,556,0,558,0,656,598,648,0,682,1206,0
15.02,85.10113,84.09386,[M+H]+,FALSE,,,,,,104,[],TRUE,104,0,454,0,0,592,1184,0,398,0,632,688,0
19.57,86.09689,85.08962,[M+H]+,FALSE,,C5H11N,"SmartFormula - mzdev: 0.0005 mSigma: Infinity, ",20000,,308,[],TRUE,0,420,478,308,452,0,670,0,0,810,0,0,494
19.27,87.04397,86.03669,[M+H]+,FALSE,,C4H6O2,"SmartFormula - mzdev: -0.0001 mSigma: Infinity, ",20000,,0,[],TRUE,0,510,0,0,502,0,0,0,426,0,956,488,414
19.41,89.05909,88.05181,[M+H]+,FALSE,,C4H8O2,"SmartFormula - mzdev: -0.0006 mSigma: Infinity, ",20000,,600,[],TRUE,706,0,0,0,0,748,912,674,0,600,2480,0,908
15.02,89.05918,88.05191,[M+H]+,FALSE,,,,,,512,[],TRUE,428,554,592,312,512,528,1890,428,446,476,620,498,550
5.96,89.05948,88.05221,[M+H]+,TRUE,"1,4-Dioxane",C4H8O2,"SmartFormula - mzdev: -0.0002 mSigma: Infinity, , Spectral Library - Bruker MetaboBASE Personal Library 2.0_in-silico",20010,Bruker MetaboBASE Personal Library 2.0_in-silico,332,[],TRUE,192,1134,760,244,332,668,424,278,274,1546,1202,200,318
12.27,89.05955,88.05227,[M+H]+,TRUE,,C4H8O2,"SmartFormula - mzdev: -0.0002 mSigma: Infinity, ",20000,,1152,[],TRUE,94,1072,1350,938,1074,1368,1258,1286,1088,1048,1152,1304,1250
13.25,89.05961,88.05234,[M+H]+,TRUE,,C4H8O2,"SmartFormula - mzdev: -0.0001 mSigma: 2.59, ",20200,,2790,[],TRUE,68,2414,3124,2708,2098,2790,1882,2036,2944,3094,2808,3744,3186
14.19,89.05962,88.05234,[M+H]+,TRUE,,C4H8O2,"SmartFormula - mzdev: -0.0001 mSigma: 5.75, ",20200,,2384,[],TRUE,158,2904,1976,2232,2236,2384,1756,2454,1952,2860,2780,3038,2692
19.2,89.05964,88.05236,[M+H]+,FALSE,,C4H8O2,"SmartFormula - mzdev: -0.0001 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,688,818,690,0,0,0,0,0,0,0,0
6.19,89.05968,88.05241,[M+H]+,FALSE,,C4H8O2,"SmartFormula - mzdev: -0.0000 mSigma: Infinity, ",20000,,204,[],TRUE,0,322,0,212,78,578,204,124,80,772,236,124,246
18.77,89.05971,88.05243,[M+H]+,FALSE,,,,,,0,[],TRUE,0,0,0,0,0,0,498,0,0,0,0,916,0
19.02,90.90317,89.89589,[M+H]+,FALSE,,,,,,158,[],TRUE,0,256,158,144,330,604,0,732,0,0,0,274,296
1.22,90.94736,89.94008,[M+H]+,TRUE,,,,,,0,[],TRUE,496,0,0,0,0,0,0,0,648,714,0,0,0
0.78,90.94737,89.94009,[M+H]+,TRUE,,,,,,0,[],TRUE,0,738,644,0,0,0,722,692,0,0,0,0,760
1.4,90.94738,89.9401,[M+H]+,TRUE,,,,,,0,[],TRUE,498,0,0,0,728,0,0,746,0,0,0,0,0
0.06,90.94742,89.94014,[M+H]+,FALSE,,,,,,656,[],TRUE,390,562,442,528,534,790,746,656,758,682,688,574,678
1.76,90.94746,89.94018,[M+H]+,TRUE,,,,,,0,[],TRUE,0,0,0,0,0,0,0,0,0,0,0,744,0
0.5,90.97632,89.96905,[M+H]+,TRUE,,,,,,1092,[],TRUE,388,924,858,1502,1044,1508,1304,1140,960,1092,2100,1072,1284
0.12,90.97663,89.96935,[M+H]+,FALSE,,,,,,49538,[],TRUE,47302,38406,45870,47628,49540,42874,49538,52096,56688,45650,58854,55184,51120
0.08,90.97666,89.96938,[M+H]+,FALSE,,,,,,47298,[],TRUE,47370,41248,47298,48736,42972,0,41458,69350,50914,55874,54026,42690,0
13.69,91.05429,90.04701,[M+H]+,FALSE,,C7H6,"SmartFormula - mzdev: 0.0001 mSigma: Infinity, ",20000,,412,[],TRUE,350,230,406,628,756,596,412,328,418,324,316,556,528
0.12,91.98007,90.97279,[M+H]+,FALSE,,,,,,864,[],TRUE,640,816,772,860,802,864,930,1228,930,740,1154,1194,902
1.31,96.96061,95.95334,[M+H]+,TRUE,,,,,,0,[],TRUE,0,0,710,0,762,0,0,858,840,764,0,748,0
2.15,96.96064,95.95336,[M+H]+,TRUE,,,,,,0,[],TRUE,0,0,0,0,0,0,846,856,1030,0,0,0,802
0.77,96.96066,95.95338,[M+H]+,TRUE,,,,,,1010,[],TRUE,852,776,1020,778,0,942,726,1016,1384,1330,1010,1112,1094
0.05,96.96071,95.95343,[M+H]+,TRUE,,,,,,876,[],TRUE,588,580,744,942,768,1026,1076,708,1370,996,892,876,728
1.46,97.96719,96.95991,[M+H]+,TRUE,,,,,,714,[],TRUE,714,0,0,0,0,0,812,780,902,0,1064,1148,726
19.95,97.96845,96.96118,[M+H]+,TRUE,,,,,,860,[],TRUE,780,796,720,110,756,912,860,1158,892,1280,864,950,730
0.26,97.96848,96.9612,[M+H]+,TRUE,,,,,,2188,[],TRUE,1854,1930,2178,1970,2126,2188,3040,3084,2760,3150,2172,2260,2388
0.06,97.96851,193.92248,[M+H+H]2+,TRUE,,,,,,0,[],TRUE,0,1476,1300,0,0,0,1650,0,1782,0,1892,0,0
0.04,97.96852,96.96124,[M+H]+,TRUE,,,,,,1520,[],TRUE,928,0,0,1534,1524,1520,0,2126,0,1690,0,1980,2714
0.29,97.96854,193.92253,[M+H+H]2+,TRUE,,,,,,1710,[],TRUE,1366,0,0,1766,1710,2264,0,2122,0,0,2848,2708,2784
19.79,98.96075,115.96409,"[M+H-H2O]+, [M+H]+",TRUE,,,,,,3726,[],TRUE,3306,2744,0,4576,3726,0,4294,4192,4006,3572,3510,4282,3732
19.8,98.96097,195.90739,[M+H+H]2+,TRUE,,,,,,0,[],TRUE,0,0,3746,0,0,3386,0,0,0,0,0,0,0
12.76,98.98388,97.97661,[M+H]+,TRUE,,,,,,2910,[],TRUE,204,3584,5596,1968,2428,2762,2946,2432,1978,3888,2910,3418,3482
10.57,98.98412,97.97684,[M+H]+,TRUE,,,,,,590,[],TRUE,402,358,606,590,582,386,640,492,610,452,680,672,740
12.61,98.98424,97.97696,[M+H]+,TRUE,,,,,,668,[],TRUE,596,156,0,0,872,1064,858,0,928,668,792,0,738
1.88,100.93173,99.92446,[M+H]+,TRUE,,,,,,298,[],TRUE,276,298,0,226,434,416,0,416,0,646,532,0,742
0.8,100.93182,99.92455,[M+H]+,FALSE,,,,,,434,[],TRUE,0,608,434,758,356,90,526,0,678,486,0,780,234
0.19,100.93183,99.92455,[M+H]+,FALSE,,,,,,496,[],TRUE,190,192,432,568,612,700,496,556,150,572,130,418,642
0.41,100.9319,99.92462,[M+H]+,TRUE,,,,,,478,[],TRUE,404,0,654,480,478,554,198,778,610,0,0,0,624
19.8,100.95642,99.94915,[M+H]+,TRUE,,,,,,1702,[],TRUE,1650,1580,1386,1792,1496,1744,1900,1616,1702,1598,2036,2232,1814
19.45,101.05914,100.05186,[M+H]+,FALSE,,C5H8O2,"SmartFormula - mzdev: -0.0006 mSigma: Infinity, ",20000,,980,[],TRUE,858,0,1008,0,1136,866,980,900,1218,1180,980,1202,1098
7.5,101.05939,100.05212,[M+H]+,TRUE,,C5H8O2,"SmartFormula - mzdev: -0.0003 mSigma: Infinity, ",20000,,706,[],TRUE,682,704,766,534,916,838,1072,706,960,690,578,576,848
19.07,101.05947,100.0522,[M+H]+,FALSE,,,,,,0,[],TRUE,0,974,0,966,0,1106,0,1030,972,0,0,0,0
6.22,101.05949,100.05222,[M+H]+,FALSE,,,,,,520,[],TRUE,420,596,812,418,516,520,540,556,480,368,978,544,484
8.62,101.05949,100.05221,[M+H]+,TRUE,,C5H8O2,"SmartFormula - mzdev: -0.0002 mSigma: Infinity, ",20000,,422,[],TRUE,370,504,398,394,386,440,422,426,460,388,760,374,672
19.27,101.05967,100.0524,[M+H]+,FALSE,,C5H8O2,"SmartFormula - mzdev: -0.0000 mSigma: Infinity, ",20000,,0,[],TRUE,0,850,0,0,0,972,0,0,0,1000,1518,852,0
5.98,101.09592,100.08864,[M+H]+,TRUE,,C6H12O,"SmartFormula - mzdev: -0.0002 mSigma: Infinity, ",20000,,202,[],TRUE,0,0,406,378,140,146,390,158,0,202,714,216,312
19.97,101.94967,100.94239,[M+H]+,FALSE,,,,,,526,[],TRUE,498,570,464,482,580,526,480,782,382,526,500,614,540
19.79,101.96435,100.95707,[M+H]+,FALSE,,,,,,1750,[],TRUE,1768,1342,1578,1586,1430,1750,1548,1960,2316,2058,1350,1884,1792
0.61,102.12755,101.12027,[M+H]+,TRUE,Triethylamine,C6H15N,"Spectral Library - Bruker HMDB Metabolite Library_2.0, SmartFormula - mzdev: -0.0002 mSigma: 11.39, ",20220,Bruker HMDB Metabolite Library_2.0,4292,[],TRUE,0,4034,4020,4292,3276,4730,4508,4804,3538,3724,5778,4764,5370
0.19,106.99189,105.98461,[M+H]+,FALSE,,,,,,1158,[],TRUE,622,760,884,1004,1022,1080,1196,1162,1276,1266,1158,1182,1296
15.07,107.06984,106.06257,[M+H]+,TRUE,,C4H10O3,"SmartFormula - mzdev: -0.0001 mSigma: 13.15, ",20200,,1504,[],TRUE,740,1694,1718,1574,1242,1516,1302,1944,1122,1644,1504,1298,1256
13.19,107.07014,106.06286,[M+H]+,TRUE,,C4H10O3,"SmartFormula - mzdev: -0.0001 mSigma: Infinity, ",20000,,2062,[],TRUE,354,2122,2158,1424,1558,2302,1736,2062,1928,2388,2538,2812,1764
5.97,107.07015,106.06287,[M+H]+,TRUE,Diethylene glycol,C4H10O3,"Spectral Library - Bruker MetaboBASE Personal Library 2.0_in-silico, SmartFormula - mzdev: -0.0001 mSigma: Infinity, ",20010,Bruker MetaboBASE Personal Library 2.0_in-silico,584,[],TRUE,312,350,1240,718,338,384,1022,588,584,416,1852,448,934
14.16,107.07015,106.06287,[M+H]+,TRUE,,C4H10O3,"SmartFormula - mzdev: -0.0001 mSigma: 3.75, ",20200,,2800,[],TRUE,436,2938,3246,2812,2422,3580,2672,3074,2734,2800,3346,2576,2438
12.19,107.07019,106.06291,[M+H]+,FALSE,,C4H10O3,"SmartFormula - mzdev: -0.0001 mSigma: Infinity, ",20000,,618,[],TRUE,108,698,838,928,618,404,556,982,594,448,776,620,418
15.35,107.07024,106.06297,[M+H]+,TRUE,,,,,,0,[],TRUE,74,0,0,0,0,0,0,0,0,0,704,668,474
16.76,107.07026,106.06298,[M+H]+,TRUE,,C4H10O3,"SmartFormula - mzdev: -0.0000 mSigma: Infinity, ",20000,,478,[],TRUE,388,806,254,420,348,458,534,1030,478,316,478,702,604
17.49,107.07035,106.06307,[M+H]+,FALSE,,C4H10O3,"SmartFormula - mzdev: 0.0001 mSigma: Infinity, ",20000,,442,[],TRUE,162,530,460,256,442,434,432,810,516,424,468,270,528
18.96,107.08422,106.07694,[M+H]+,FALSE,,,,,,0,[],TRUE,718,0,0,572,768,0,0,606,714,0,0,0,0
14.59,107.08508,106.0778,[M+H]+,TRUE,,C8H10,"SmartFormula - mzdev: -0.0005 mSigma: 8.83, ",20200,,1434,[],TRUE,1288,1780,1188,1434,1490,1282,1440,1452,1496,1180,1914,1326,1202
14.83,107.08535,106.07807,[M+H]+,FALSE,,,,,,998,[],TRUE,1028,1134,830,1164,794,1008,732,902,946,1080,1078,0,998
19.32,107.08537,106.07809,[M+H]+,FALSE,,,,,,0,[],TRUE,674,676,712,0,750,0,0,0,0,0,0,0,810
19.63,107.08549,106.07821,[M+H]+,FALSE,,,,,,0,[],TRUE,0,0,0,670,0,1050,0,390,0,1060,800,720,0
14.84,109.10075,108.09347,[M+H]+,TRUE,,C8H12,"SmartFormula - mzdev: -0.0004 mSigma: 2.43, ",20200,,2532,[],TRUE,2424,2532,2640,2518,2732,2340,2176,2824,2352,2824,2374,2576,2538
19.11,109.1011,108.09383,[M+H]+,FALSE,,,,,,1072,[],TRUE,1198,0,1014,0,1060,1118,1128,1072,0,1390,1038,1242,1350
19.76,110.0084,109.00113,[M+H]+,FALSE,,,,,,772,[],TRUE,692,812,1048,762,854,1040,648,752,1126,944,772,0,0
19.76,110.00878,218.00301,[M+H+H]2+,FALSE,,,,,,0,[],TRUE,0,0,0,0,0,0,0,0,0,0,0,732,846
14.59,111.08033,110.07306,[M+H]+,TRUE,,C7H10O,"SmartFormula - mzdev: -0.0001 mSigma: Infinity, ",20000,,694,[],TRUE,628,748,702,392,694,716,526,724,600,620,774,862,692
14.86,111.08054,110.07326,[M+H]+,FALSE,,C7H10O,"SmartFormula - mzdev: 0.0001 mSigma: Infinity, ",20000,,370,[],TRUE,0,0,486,0,370,398,774,404,354,432,0,642,226
11.26,111.11655,110.10927,[M+H]+,TRUE,,C8H14,"SmartFormula - mzdev: -0.0003 mSigma: Infinity, ",20000,,612,[],TRUE,532,812,504,706,518,834,612,514,574,800,584,634,618
18.57,113.12831,224.24206,[M+H+H]2+,FALSE,,,,,,0,[],TRUE,2874,0,0,0,0,0,0,0,0,0,1044,0,0
18.58,113.13236,112.12509,[M+H]+,TRUE,,C8H16,"SmartFormula - mzdev: -0.0001 mSigma: 13.87, ",20200,,2600,[],TRUE,0,3742,2656,2734,2560,2582,2386,2698,2234,2402,3116,3166,2600
0.75,113.96314,112.95586,[M+H]+,FALSE,,,,,,0,[],TRUE,924,0,904,0,0,0,0,0,0,0,0,764,0
20,113.96348,112.9562,[M+H]+,FALSE,,,,,,752,[],TRUE,462,1368,752,794,690,684,786,646,822,826,646,926,618
0.29,113.96356,112.95629,[M+H]+,TRUE,,,,,,1080,[],TRUE,742,1024,1010,1268,1046,1080,1326,1390,1074,1234,884,1356,1228
