"mzmed","mzmin","mzmax","rtmed","rtmin","rtmax","npeaks","G1","G10","G11","G12","G13","G14","G15","G17","G18","G19","G2","G21","G22","G23","G4","G5","G6","G7","G8","G9","NP"
"FT2597",607.456129580823,607.416850076511,607.45678457173,942.484283447266,934.194458007812,948.692749023438,98,5,4,5,5,4,4,5,5,5,4,5,3,5,3,3,5,5,4,5,4,5
"FT2598",607.435550494766,607.434884112708,607.436183369976,1073.28881835938,1064.59912109375,1078.12194824219,79,5,5,5,4,3,4,4,0,2,5,4,1,3,3,4,3,5,5,5,5,4
"FT2599",607.444610027599,607.289088838014,607.445332571507,1009.38140869141,997.029296875,1023.13800048828,67,4,3,4,4,2,1,3,2,3,3,1,4,0,4,4,2,4,4,3,3,4
"FT2600",607.416009816989,607.415304092046,607.416563622358,976.730072021484,969.138549804688,980.647399902344,32,4,3,1,2,2,1,0,1,0,1,1,2,2,3,2,0,2,2,0,1,2
"FT2601",607.77011656875,607.769490427383,607.770814510176,1073.28515625,1063.935546875,1078.84216308594,75,4,5,5,5,2,4,4,1,2,5,4,1,3,3,2,3,5,5,5,4,3
"FT2602",607.895687867321,607.894751838753,607.923114921564,865.847930908203,860.639892578125,870.586669921875,96,2,5,4,4,4,4,5,5,5,5,3,4,5,5,3,5,4,5,5,5,4
"FT2603",607.957985493231,607.777982075015,607.958608991237,942.426574707031,932.325134277344,957.595458984375,85,5,3,5,3,2,4,4,4,5,3,5,4,5,2,1,4,4,3,5,4,5
"FT2604",607.939783548223,607.939253392518,607.940432720021,914.520904541016,909.338317871094,919.011474609375,12,0,0,2,1,0,0,1,2,1,0,1,0,0,0,0,0,0,0,4,0,0
"FT2605",608.095725840821,608.094899743369,608.100454007896,1011.21203613281,1003.32543945312,1016.39074707031,87,5,4,5,3,3,5,4,5,5,5,4,0,5,2,3,5,5,5,5,4,5
"FT2606",608.10449265911,608.104015204435,608.106045964492,1073.29449462891,1067.64282226562,1079.59228515625,40,2,4,4,4,1,2,2,0,0,3,2,0,0,2,1,1,1,3,5,3,0
"FT2607",608.409651003688,608.407917740158,608.411001041826,1112.80908203125,1104.05151367188,1117.97119140625,53,4,0,1,0,1,3,3,5,5,2,3,0,5,2,3,5,3,1,0,2,5
"FT2608",608.392386069088,608.391799175427,608.3931777827,903.904235839844,896.673950195312,908.162902832031,46,4,0,4,3,1,2,3,3,4,0,2,0,1,0,2,2,4,3,5,3,0
"FT2609",608.430169931998,608.429463215288,608.43407834511,1011.18542480469,1003.32543945312,1017.13726806641,91,5,4,5,4,3,5,4,5,5,5,5,1,5,3,3,5,5,5,5,4,5
"FT2610",608.411636300851,608.410785263354,608.458967268293,952.334228515625,936.484313964844,958.490112304688,115,3,4,3,4,5,3,3,5,4,4,4,5,5,4,5,4,4,5,5,4,4
"FT2611",608.74583910181,608.744974059989,608.746753126327,1110.615234375,1104.40930175781,1114.93310546875,21,2,0,0,0,0,1,1,4,1,0,2,0,3,0,1,2,1,1,0,0,2
"FT2612",608.764594858993,608.763892918837,608.766459492958,1010.88726806641,1003.32543945312,1016.76092529297,90,4,4,5,5,3,5,4,5,5,5,4,0,5,3,4,5,5,5,5,4,5
"FT2613",608.75510478816,608.754085409559,608.782931989293,946.593078613281,926.019897460938,955.068542480469,84,4,3,5,3,2,5,3,5,5,5,3,0,4,0,1,5,4,5,5,4,2
"FT2614",608.894064705583,608.893298599489,608.894981050883,903.389892578125,897.045349121094,907.408569335938,33,3,0,3,1,0,2,3,3,2,0,2,0,1,0,1,1,3,2,4,2,0
"FT2615",608.895615445362,608.89487730308,608.896276494794,598.577178955078,590.047485351562,606.414001464844,32,1,0,2,0,1,0,2,1,3,1,2,2,4,1,3,1,1,0,3,2,2
"FT2616",608.916588056835,608.882267136551,609.116800138287,949.240264892578,926.064880371094,958.490112304688,204,5,5,5,5,5,5,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5
"FT2617",609.098790519835,609.098301442177,609.099737066232,989.193206787109,980.35400390625,996.640197753906,56,1,1,4,2,1,4,2,5,5,4,2,0,5,0,0,4,4,3,5,4,0
"FT2618",609.098883296563,609.098211773422,609.09961496273,1011.59088134766,1003.32543945312,1014.99285888672,41,1,1,3,2,0,3,1,4,5,1,2,0,3,0,0,4,2,4,3,2,0
"FT2619",609.371526551384,609.370383067841,609.373566653277,865.528686523438,859.256958007812,869.145080566406,68,3,4,4,3,3,2,3,3,3,5,2,3,4,5,3,4,3,3,4,2,2
"FT2620",609.395564781126,609.394634364048,609.420758671698,881.599456787109,874.252868652344,891.782653808594,166,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4
"FT2621",609.418999880149,609.373734628051,609.429240321704,947.989044189453,930.528198242188,958.490112304688,90,3,3,3,3,3,4,3,4,5,4,3,1,4,1,2,2,4,4,4,3,2
"FT2622",609.43337845961,609.432880668181,609.434108458963,989.123199462891,981.778259277344,996.640197753906,56,1,2,5,2,0,5,3,5,5,4,2,0,4,0,0,5,2,3,5,3,0
"FT2623",609.381824197846,609.359284618434,609.38238782972,831.195983886719,825.700073242188,838.210083007812,25,2,0,2,1,0,1,2,2,2,0,1,0,1,0,1,1,2,1,4,1,0
"FT2624",609.401016466406,609.400407196242,609.401755832153,863.793792724609,856.622802734375,868.382507324219,104,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4
"FT2625",609.749565572562,609.748727606437,609.751578933658,882.474182128906,877.269592285156,884.334228515625,17,0,0,0,0,0,2,1,3,4,0,1,0,1,0,0,1,2,1,0,1,0
"FT2626",609.76774733262,609.767092334958,609.768585117005,989.189086914062,979.994018554688,996.640197753906,47,1,1,3,2,0,4,2,4,5,2,2,0,4,0,0,4,3,3,4,3,0
"FT2627",609.872972153862,609.872403783667,609.874881517302,865.429748535156,859.617919921875,868.727722167969,37,2,2,3,3,2,1,1,2,2,2,0,1,4,3,1,1,1,2,3,0,1
"FT2628",609.91685924338,609.758462824224,609.934135180715,925.682342529297,912.70703125,934.555969238281,166,5,5,5,4,5,5,3,5,5,4,5,5,5,5,5,5,5,5,5,5,4
"FT2629",609.902836811514,609.898655783175,609.903610605596,863.896179199219,856.622802734375,871.769775390625,105,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4
"FT2630",609.933608158019,609.932822306553,609.934567359624,942.487182617188,936.12109375,948.692749023438,97,4,5,5,5,5,4,5,5,5,5,5,3,5,4,3,5,5,4,5,5,5
"FT2631",609.919705273292,609.897630120793,610.083774874652,883.635986328125,875.583679199219,890.008178710938,45,2,0,2,2,2,1,2,4,2,0,3,0,2,0,1,1,4,1,2,3,0
"FT2632",610.06332382591,610.062318344694,610.182754814109,1110.44989013672,1101.44616699219,1115.34313964844,50,3,0,2,3,0,2,3,5,5,3,3,2,5,1,2,2,3,1,0,2,2
"FT2633",610.094478935166,610.092953344899,610.100209015681,926.793151855469,920.445861816406,935.425720214844,33,1,1,2,2,1,2,2,3,5,1,1,0,1,0,0,1,1,3,5,1,0
"FT2634",610.40438360385,610.403494445488,610.405197427144,863.793792724609,856.622802734375,868.382507324219,104,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4
"FT2635",610.398762316065,610.397902830006,610.424541092986,879.917419433594,872.518859863281,888.4697265625,107,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4
"FT2636",610.420268784123,610.417709954751,610.43605375305,925.715667724609,913.030700683594,934.555969238281,128,4,5,3,3,4,4,3,4,5,4,4,4,5,4,3,4,4,5,5,4,4
"FT2637",610.435654525203,610.43488015273,610.436215218667,942.707855224609,936.484313964844,948.692749023438,68,3,5,3,2,4,3,4,3,2,3,5,3,5,2,1,3,2,3,5,4,3
"FT2638",610.397893050542,610.396671394524,610.435314154186,1110.64965820312,1099.56726074219,1115.35205078125,52,3,0,2,3,1,2,3,5,5,3,3,0,5,1,2,2,3,1,0,2,2
"FT2639",610.7508453059,610.750150436225,610.751487875075,991.044250488281,982.576293945312,997.378356933594,49,3,0,3,3,1,3,3,4,4,4,2,0,3,0,1,3,3,3,4,2,0
"FT2640",610.732141896382,610.730906414972,610.732522082656,1106.79803466797,1101.44616699219,1114.56750488281,26,3,0,1,3,0,1,2,2,2,1,0,0,5,0,1,2,2,1,0,0,0
"FT2641",610.906595700939,610.905948701259,610.907288869992,834.947814941406,827.996154785156,839.331420898438,104,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4
"FT2642",610.92017900908,610.917738836608,610.9376975062,926.8173828125,908.960021972656,934.555969238281,81,4,3,0,1,4,3,2,5,2,4,3,2,5,4,4,5,4,5,4,3,3
"FT2643",610.937338339147,610.936570554422,610.938359376516,941.610229492188,936.484313964844,946.870788574219,37,2,0,3,3,1,2,3,2,2,1,3,0,3,0,1,2,2,2,4,1,0
"FT2644",611.085332166784,610.934592617947,611.086315171265,989.523071289062,978.408447265625,995.911254882812,53,2,3,3,2,2,4,3,4,4,2,2,0,5,1,1,3,3,3,4,1,0
"FT2645",611.066032202979,611.06546864769,611.246194475779,570.31298828125,556.483093261719,578.874145507812,41,2,0,2,1,2,1,1,1,3,2,2,3,4,2,3,1,2,0,3,3,3
"FT2646",611.301646215695,611.301027729641,611.302266712299,589.6337890625,585.337829589844,594.887084960938,82,5,4,5,5,2,5,4,5,5,5,3,1,3,0,3,5,5,5,5,5,2
"FT2647",611.422545646956,611.421890066627,611.423247678531,896.161865234375,885.921508789062,904.152282714844,156,5,5,5,5,5,5,5,5,5,4,5,5,5,5,4,5,4,5,5,5,4
"FT2648",611.407899393384,611.406638420536,611.408539464798,834.947814941406,827.623168945312,839.331420898438,104,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4
"FT2649",611.435359466439,611.403228142535,611.436688323843,945.431793212891,935.399230957031,951.7763671875,80,4,4,1,1,3,3,4,5,5,3,5,4,5,3,1,4,4,0,1,4,5
"FT2650",611.401560960054,611.400536322075,611.402129752985,879.173217773438,872.518859863281,882.941284179688,50,4,3,3,2,2,0,1,3,3,2,1,3,4,3,2,2,3,2,4,2,1
"FT2651",611.400501058272,611.399622841024,611.400960582381,570.507629394531,562.751220703125,577.6513671875,36,1,1,2,1,1,1,1,1,3,1,2,2,4,1,3,1,1,0,3,3,3
"FT2652",611.420514297332,611.419782791256,611.422114366772,989.220825195312,984.766723632812,995.550048828125,30,2,0,2,0,0,3,3,2,2,1,2,0,2,0,1,2,2,2,4,0,0
"FT2653",611.412860575118,611.410695129494,611.470609685821,923.646606445312,914.19482421875,928.630859375,30,0,0,2,1,0,3,2,4,3,0,1,0,0,0,0,1,2,2,1,1,0
"FT2654",611.745243421329,611.744333436911,611.745655441128,925.322631835938,918.613830566406,930.530822753906,19,1,0,0,1,0,2,2,3,4,0,1,0,0,0,0,1,2,1,1,0,0
"FT2655",611.909190178312,611.908207310368,611.909914204946,834.653991699219,827.623168945312,839.331420898438,102,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4
"FT2656",611.923902872164,611.922991907443,611.924838064295,895.923278808594,888.140441894531,904.405944824219,125,5,4,5,3,4,4,5,4,3,5,4,5,3,5,3,5,5,5,4,5,3
"FT2657",611.93714384741,611.905837497111,611.938215598247,945.293029785156,938.681701660156,950.456481933594,83,4,4,0,1,4,3,4,5,5,4,5,4,5,3,3,4,4,2,3,5,5
"FT2658",612.107341904865,612.08616596782,612.108161712387,1098.39489746094,1089.58520507812,1107.87072753906,102,5,5,5,5,4,3,5,2,3,5,5,2,4,3,4,5,4,5,5,5,2
"FT2659",612.305191208421,612.304297763107,612.30570152447,589.273498535156,585.337829589844,591.630432128906,25,3,0,1,2,0,0,2,3,3,0,1,0,0,0,1,3,4,0,0,2,0
"FT2660",612.414463193638,612.393990280077,612.443379620536,936.543090820312,919.423583984375,951.230224609375,245,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5
"FT2661",612.424550608096,612.393408876477,612.425634436648,910.833190917969,896.614440917969,919.020690917969,96,5,2,5,5,3,4,4,4,5,3,4,2,4,3,2,3,5,3,5,4,1
"FT2662",612.441931043961,612.40473357055,612.449865353708,1098.79931640625,1089.58520507812,1110.57409667969,95,4,4,5,5,3,3,4,2,2,3,3,3,4,2,4,4,4,5,5,4,1
"FT2663",612.412171444108,612.411348328668,612.41335772427,804.591064453125,799.35302734375,809.118103027344,29,0,0,3,0,1,3,1,4,4,0,0,0,2,0,0,4,0,1,2,0,4
"FT2664",612.406565315915,612.405938764505,612.425314256228,878.069702148438,870.351318359375,891.092041015625,35,3,0,2,3,0,1,1,1,2,0,1,0,0,0,2,1,2,2,5,1,0
"FT2665",612.776437591297,612.654369057751,612.794023344583,1106.94775390625,1089.53601074219,1116.99938964844,191,5,4,5,4,3,3,4,5,5,5,4,2,5,3,3,5,4,5,5,5,5
"FT2666",612.767419991991,612.766725482058,612.780579188152,1028.43579101562,1019.79797363281,1033.94616699219,99,5,4,5,4,3,5,4,5,5,5,5,0,5,3,4,5,5,5,5,5,5
"FT2667",612.785734145265,612.781710843319,612.786394269192,1009.12097167969,1003.73913574219,1016.51312255859,50,4,3,3,4,3,1,3,1,0,3,2,2,0,3,5,0,3,3,2,1,3
"FT2668",612.944206009561,612.895793163549,612.945612533356,936.999694824219,920.140258789062,951.230224609375,219,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5
"FT2669",612.926350464579,612.895604916611,612.938737650271,910.843933105469,903.0283203125,919.403503417969,94,5,4,5,5,3,3,4,4,5,3,5,1,4,1,3,3,5,4,5,4,2
"FT2670",612.940610133195,612.910376634334,612.94171993914,975.672973632812,967.273620605469,981.234375,67,5,4,1,2,4,4,3,2,3,4,4,3,5,3,3,5,4,0,0,2,4
"FT2671",612.894233547024,612.89374260063,612.895152847302,580.41015625,572.087707519531,586.260375976562,34,1,1,2,1,1,1,1,1,2,1,2,2,4,2,3,1,2,0,3,1,2
"FT2672",613.101947223725,613.101310420451,613.103945814005,1028.31311035156,1019.79797363281,1036.31677246094,97,5,4,5,5,3,5,4,5,5,5,5,0,5,3,4,5,5,5,5,5,5
"FT2673",613.120018776463,613.119233880959,613.120804366729,1009.32897949219,997.166687011719,1014.22143554688,37,3,1,3,2,2,1,3,0,0,2,0,2,0,2,4,0,2,3,2,3,1
"FT2674",613.123687765415,613.059429287035,613.156440781233,1110.20361328125,1093.67956542969,1116.99938964844,133,5,4,5,2,2,3,4,5,5,4,4,3,5,3,3,5,4,4,5,4,5
"FT2675",613.145049393054,613.144518220685,613.14603653329,580.380401611328,572.835327148438,586.260375976562,28,1,0,2,1,1,0,1,1,2,1,2,2,4,2,3,0,0,0,3,1,1
"FT2676",613.3772647072,613.37669037287,613.377959232081,648.17724609375,642.193725585938,653.008117675781,105,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"FT2677",613.384508026805,613.383525579268,613.414880677733,835.017639160156,827.996154785156,841.665893554688,124,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4
"FT2678",613.449843681646,613.395252102384,613.450498831716,813.783020019531,801.430847167969,819.140686035156,135,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4
"FT2679",613.446303881823,613.397517630903,613.448660939882,937.943969726562,922.71923828125,950.565734863281,139,5,5,5,4,5,4,5,5,5,5,5,4,5,4,5,5,5,4,5,5,5
"FT2680",613.436404523714,613.4356912453,613.479411077412,1028.50439453125,1010.46716308594,1038.84423828125,106,4,4,5,5,3,5,4,5,5,5,5,2,5,3,4,5,5,5,5,5,5
"FT2681",613.432449645476,613.409941611126,613.433121345198,859.826354980469,853.331970214844,875.035949707031,71,5,1,5,2,1,4,4,4,5,2,3,0,4,1,2,4,5,3,5,4,5
"FT2682",613.427079854602,613.412827685675,613.442426183361,969.401916503906,958.726989746094,981.234375,91,3,2,5,5,4,5,4,5,5,5,5,2,5,2,4,5,5,5,5,4,4
"FT2683",613.428042687649,613.394710270126,613.44264778426,910.044921875,903.0283203125,919.046142578125,61,5,1,5,4,1,2,4,3,5,2,3,0,1,0,2,3,5,3,5,4,1
"FT2684",613.413691185411,613.413132101598,613.414519980251,668.676391601562,660.826049804688,673.261108398438,51,4,2,4,2,2,3,4,2,2,3,2,3,3,0,1,1,4,1,4,3,0
"FT2685",613.463602845423,613.393410685742,613.470658185575,1109.11071777344,1103.677734375,1115.28771972656,47,4,2,4,0,1,3,3,2,2,1,2,0,4,1,2,1,2,2,4,1,1
"FT2686",613.770903067519,613.770292736496,613.783475689633,1010.80889892578,1000.45080566406,1014.31726074219,39,1,0,3,2,0,3,2,3,3,2,2,0,1,1,0,3,2,4,4,2,1
"FT2687",613.770613213489,613.770175142112,613.771752188322,1028.76171875,1021.24395751953,1031.45446777344,32,0,1,3,1,1,3,1,3,4,2,2,0,1,0,0,3,1,2,2,2,0
"FT2688",613.886200631977,613.885217282349,613.916815123975,834.972473144531,827.623168945312,841.284606933594,107,5,5,5,5,5,3,5,5,5,5,5,4,5,5,5,5,5,5,5,5,3
"FT2689",613.761442650804,613.760606805128,613.944330934247,969.47802734375,959.085327148438,980.667724609375,92,4,2,5,5,3,5,4,5,5,5,4,0,5,2,4,5,5,5,5,4,5
"FT2690",613.947758073618,613.788579511294,613.948345136556,937.15625,926.100708007812,942.378601074219,65,5,2,0,0,4,3,4,3,3,2,5,2,5,2,4,4,5,0,0,4,3
"FT2691",613.933753698368,613.912725002347,613.934767201799,859.118591308594,847.693054199219,863.433532714844,59,4,0,2,2,1,3,3,4,5,1,2,0,5,0,2,4,4,3,3,1,5
"FT2692",613.900785385611,613.899238470629,614.087143712274,898.139404296875,879.965942382812,914.835632324219,298,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"FT2693",614.104842708341,614.103085181636,614.105731601113,1008.87860107422,1001.14300537109,1014.2666015625,47,3,1,3,5,0,3,3,3,3,3,1,2,1,1,2,0,2,4,4,2,1
"FT2694",614.096070755387,614.095422712131,614.096790065744,968.448120117188,958.726989746094,977.266052246094,77,3,2,5,2,2,5,3,5,5,5,3,0,5,0,3,5,5,5,5,4,4
"FT2695",614.380664483911,614.380068929672,614.381290872967,648.174926757812,642.193725585938,653.008117675781,101,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,2
"FT2696",614.48104799084,614.400969353431,614.482408017481,885.885925292969,876.23291015625,893.479248046875,173,5,4,5,5,5,5,4,5,5,5,4,4,5,4,5,5,5,5,5,5,4
"FT2697",614.422205177891,614.401185685859,614.45070157853,901.880065917969,893.670654296875,915.324951171875,180,5,4,5,3,5,5,5,5,5,4,4,4,5,4,4,4,5,4,5,5,5
"FT2698",614.453396714686,614.400075572201,614.45429370221,814.253936767578,807.401611328125,819.140686035156,88,5,4,5,3,4,5,3,4,4,4,4,4,4,3,5,5,5,5,5,3,3
"FT2699",614.430594746942,614.429867940356,614.432230796309,946.60546875,939.324829101562,950.216918945312,37,1,0,3,2,0,3,1,5,5,2,1,0,2,0,0,2,2,3,4,1,0
"FT2700",614.439310614845,614.437231336707,614.440077340694,1009.35562133789,1004.48175048828,1013.89331054688,36,0,0,2,4,0,2,3,3,2,2,2,1,2,1,1,2,1,3,3,1,1
"FT2701",614.422162148002,614.421657041824,614.422768549088,781.882904052734,775.778137207031,787.069213867188,32,2,0,2,1,0,3,3,3,4,0,1,0,1,0,1,2,4,2,2,1,0
"FT2702",614.755750269438,614.755089078632,614.756203336003,903.191162109375,897.729309082031,905.969482421875,18,0,0,0,0,0,2,1,3,4,0,1,0,1,0,0,1,1,1,2,1,0
"FT2703",614.76478712657,614.763674659197,614.765705897885,946.593078613281,938.97021484375,952.118713378906,50,1,0,5,2,0,4,3,5,5,1,2,0,2,0,1,3,4,3,5,4,0
"FT2704",614.903978409906,614.90246287785,614.951839432436,890.999206542969,879.965942382812,902.666687011719,77,2,3,4,5,2,2,3,4,4,3,1,2,4,3,1,1,3,4,5,2,1
"FT2705",614.951377342448,614.950435882068,614.952646447892,911.121917724609,905.56884765625,915.588623046875,40,3,0,2,1,1,3,3,3,3,1,3,0,1,0,1,2,4,2,3,2,2
"FT2706",614.890154833827,614.888936970603,614.919300161699,804.184997558594,799.35302734375,813.749755859375,31,0,1,2,1,0,2,1,5,4,0,0,1,3,1,0,2,1,0,3,0,4
"FT2707",614.923299988298,614.902322356031,614.924533931093,782.185729980469,775.408325195312,786.693786621094,27,1,0,1,0,0,3,2,3,3,0,1,0,1,0,1,1,3,1,4,1,0
"FT2708",615.100510392808,615.099035751222,615.106964078618,945.433898925781,926.748901367188,950.941284179688,57,2,2,3,2,1,3,2,4,5,3,1,0,3,1,1,4,2,4,4,2,2
"FT2709",615.205119797413,615.204336506932,615.205643820295,396.053741455078,386.853759765625,398.869934082031,24,2,1,0,0,2,1,0,0,0,0,0,0,3,4,0,1,2,0,0,1,4
"FT2710",615.443941485301,615.442248224605,615.44491601595,944.265594482422,936.004821777344,949.749450683594,96,5,5,5,4,5,2,4,5,5,4,4,5,5,5,5,5,5,5,5,5,3
"FT2711",615.419622999266,615.418581740964,615.420707381354,976.467620849609,968.0244140625,981.758239746094,86,5,4,3,3,5,2,4,5,4,5,3,4,5,3,5,5,5,5,5,3,3
"FT2712",615.383385019882,615.382508624321,615.384354714927,647.984466552734,641.820129394531,653.008117675781,70,5,5,2,3,0,2,5,5,5,5,4,3,3,0,3,5,5,2,1,5,2
"FT2713",615.423574726707,615.422813406647,615.436032154404,1007.57516479492,1003.00610351562,1014.91778564453,34,2,1,2,2,1,2,2,2,3,1,0,0,3,0,1,2,3,2,4,0,1
"FT2714",615.737904646862,615.737352650823,615.738583732576,582.81298828125,573.977478027344,589.700561523438,32,1,1,1,1,1,0,2,1,2,1,1,2,3,2,4,1,1,0,4,2,1
"FT2715",615.757363538427,615.756031283973,615.759267266881,1009.71768188477,1002.92504882812,1014.53552246094,38,2,0,3,2,0,3,3,2,3,3,1,0,4,1,1,2,2,2,4,0,0
"FT2716",615.920853618965,615.919881276575,615.925681425268,976.178588867188,968.0244140625,981.393188476562,73,5,4,2,2,5,2,2,4,3,5,2,3,5,3,4,4,4,4,5,2,3
"FT2717",616.082609999017,616.081854164306,616.083229707169,945.78759765625,938.97021484375,950.216918945312,30,1,0,3,1,0,3,3,3,4,1,1,0,2,0,0,1,2,1,3,1,0
"FT2718",616.072706943528,616.071804342182,616.14782512472,585.375091552734,574.706481933594,596.772338867188,58,2,0,2,1,1,1,1,1,3,1,3,2,4,1,3,1,2,1,3,2,1
"FT2719",616.378718430718,616.377415268032,616.379973569398,894.799987792969,885.921508789062,902.244384765625,48,2,1,3,3,2,1,1,2,2,1,0,2,4,3,1,2,1,2,2,0,1
"FT2720",616.447639899785,616.416604959295,616.476254489252,944.540679931641,936.004821777344,951.786193847656,130,5,4,5,3,5,5,5,5,5,4,5,5,5,4,5,5,5,5,5,3,4
"FT2721",616.388423518148,616.387355653281,616.392583704587,614.666015625,609.043090820312,624.740844726562,106,5,5,5,4,4,5,5,5,5,5,5,5,4,5,4,5,5,2,4,5,4
"FT2722",616.426080268881,616.42546761542,616.426698638017,911.107482910156,905.56884765625,915.95263671875,87,4,4,5,3,4,5,5,5,5,3,5,1,5,2,3,5,5,3,5,5,5
"FT2723",616.46078745719,616.460154798475,616.461811039335,776.483520507812,766.444763183594,780.017639160156,59,4,2,3,3,1,2,2,4,4,1,1,1,5,1,1,3,3,3,5,2,3
"FT2724",616.460978209308,616.460431765957,616.461314273245,666.11083984375,654.795593261719,679.208679199219,29,3,0,0,0,2,1,0,2,0,1,1,0,5,1,0,3,2,0,0,0,1
"FT2725",616.408910956299,616.407949173336,616.426359084477,893.339904785156,882.946655273438,903.782165527344,192,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4
"FT2726",616.732124380931,616.64203634604,616.73286578578,549.359741210938,541.107299804688,559.103698730469,34,1,0,1,0,1,0,1,1,2,1,2,2,4,1,3,1,1,0,3,2,3
"FT2727",616.910814097728,616.905998376303,617.114356096107,892.938323974609,882.946655273438,904.146728515625,190,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4
"FT2728",616.924690382786,616.923821162398,617.097778482353,952.794128417969,939.048950195312,958.490112304688,93,4,4,3,3,5,2,3,4,4,4,3,5,5,4,4,5,4,5,5,3,3
"FT2729",616.92794565387,616.905951789123,617.114005323519,910.84765625,904.813293457031,922.349243164062,80,4,3,5,3,3,3,5,4,4,2,5,1,5,1,2,3,4,3,4,4,5
"FT2730",617.423849853228,617.416004499765,617.424807889199,840.281433105469,826.435302734375,844.966247558594,117,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4
"FT2731",617.412532471863,617.407410596834,617.443516656812,893.128540039062,884.32568359375,924.593383789062,132,3,5,4,5,4,4,4,5,5,5,5,5,5,4,4,4,3,5,5,5,3
"FT2732",617.398609961449,617.397568282023,617.399625026053,802.308746337891,795.577453613281,806.730163574219,88,5,5,5,3,3,3,5,4,5,5,5,4,5,5,3,4,5,2,3,5,4
"FT2733",617.439090910871,617.438509525696,617.439705405559,1047.80834960938,1040.05871582031,1053.72106933594,93,5,4,5,5,3,5,4,5,5,5,5,1,5,3,4,5,5,5,5,4,5
"FT2734",617.426735639623,617.425398965322,617.451109221642,952.853454589844,942.333129882812,958.490112304688,80,2,4,2,2,5,2,2,5,2,3,2,2,4,3,3,5,2,5,4,2,3
"FT2735",617.391597364899,617.390654612176,617.392113292091,613.998718261719,609.402221679688,619.539611816406,63,5,5,1,0,1,3,5,5,4,4,4,2,2,1,3,5,5,0,1,5,2
"FT2736",617.434589037546,617.433738430947,617.435428586352,974.214996337891,969.84765625,978.69189453125,36,1,1,0,1,0,3,4,4,4,4,2,2,3,0,0,1,2,1,2,0,1
